Position	Sample	Noise	Reads
18315	SWIFT25207647	0.000532339632685653	11277
18316	SWIFT25207647	0.000443577004968062	11277
18317	SWIFT25207647	8.86839304717985e-05	11277
18318	SWIFT25207647	0.000177383592017738	11277
18319	SWIFT25207647	0.00159872102318145	11277
18320	SWIFT25207647	0.000532339632685653	11277
18321	SWIFT25207647	0.00142083296332475	11277
18322	SWIFT25207647	0.000709912148371639	11277
18323	SWIFT25207647	0.000532339632685653	11277
18324	SWIFT25207647	0	11277
18325	SWIFT25207647	0.000354830125077619	11277
18326	SWIFT25207647	8.86839304717985e-05	11277
18327	SWIFT25207647	0.000354830125077619	11277
18328	SWIFT25207647	0.000266098988823842	11277
18329	SWIFT25207647	0.000177383592017738	11277
18330	SWIFT25207647	0.000354830125077619	11277
18331	SWIFT25207647	0.000177383592017738	11277
18332	SWIFT25207647	0	11277
18333	SWIFT25207647	0.000354830125077619	11277
18334	SWIFT25207647	0.000177383592017738	11277
18335	SWIFT25207647	0.000798722044728434	11277
18336	SWIFT25207647	0.00106524633821571	11277
18337	SWIFT25207647	0.000443577004968062	11277
18338	SWIFT25207647	0.000177383592017738	11277
18339	SWIFT25207647	0.000976389135451802	11277
18340	SWIFT25207647	0.000177383592017738	11277
18341	SWIFT25207647	0.000354830125077619	11277
18342	SWIFT25207647	0.00106524633821571	11277
18343	SWIFT25207647	0.00186567164179104	11277
18344	SWIFT25207647	0	11277
18345	SWIFT25207647	0.00159872102318145	11277
18346	SWIFT25207647	0.000532339632685653	11277
18347	SWIFT25207647	0	11277
18348	SWIFT25207647	0.000887547705689181	11277
18349	SWIFT25207647	0.000266098988823842	11277
18350	SWIFT25207647	0.000177383592017738	11277
18351	SWIFT25207647	0.000177383592017738	11277
18352	SWIFT25207647	0.0013319126265317	11277
18353	SWIFT25207647	0.000887547705689181	11277
18354	SWIFT25207647	0.000266098988823842	11277
18355	SWIFT25207647	0	11277
18356	SWIFT25207647	0.000177383592017738	11277
18357	SWIFT25207647	0.000532339632685653	11277
18358	SWIFT25207647	5.54016620498615e-05	18051
18359	SWIFT25207647	0.000665151599135303	18053
18360	SWIFT25207647	0.000110766504209127	18058
18361	SWIFT25207647	0	18058
18362	SWIFT25207647	0.000774079398429725	18100
18363	SWIFT25207647	0.000441549839938183	18126
18364	SWIFT25207647	0.000165416850463167	18139
18365	SWIFT25207647	0.000275709953129308	18140
18366	SWIFT25207647	0.000938034541742537	18140
18367	SWIFT25207647	0	18140
18368	SWIFT25207647	0.000386015220028675	18141
18369	SWIFT25207647	0.00376251867426548	18141
18370	SWIFT25207647	0.00132472263619805	18141
18371	SWIFT25207647	0.00033085194375517	18141
18372	SWIFT25207647	0.000551602404986486	18139
18373	SWIFT25207647	0.000220640961994594	18133
18374	SWIFT25207647	0.000331089283743516	18128
18375	SWIFT25207647	0.000386526780784097	18117
18376	SWIFT25207647	0.000220835863744272	18117
18377	SWIFT25207647	0.000110405741098537	18117
18378	SWIFT25207647	0.000110735839654504	18063
18379	SWIFT25207647	0.00630313690999707	6865
18380	SWIFT25207647	0.000291417747340813	6865
18381	SWIFT25207647	0.000874763084997813	6865
18382	SWIFT25207647	0	6865
18383	SWIFT25207647	0.00102070574511519	6865
18384	SWIFT25207647	0.0011666909727286	6865
18385	SWIFT25207647	0.000583005392799883	6865
18386	SWIFT25207647	0	6865
18387	SWIFT25207647	0.000437190323520839	6865
18388	SWIFT25207647	0	6865
18389	SWIFT25207647	0.000145687645687646	6865
18390	SWIFT25207647	0.000874763084997813	6865
18391	SWIFT25207647	0	6865
18392	SWIFT25207647	0.00160490224686315	6865
18393	SWIFT25207647	0.000728862973760933	6865
18394	SWIFT25207647	0	6865
18395	SWIFT25207647	0.000145687645687646	6865
18396	SWIFT25207647	0.000583005392799883	6865
18397	SWIFT25207647	0.00189725627553999	6865
18398	SWIFT25207647	0.000145687645687646	6865
18399	SWIFT25207647	0.000291417747340813	6865
18400	SWIFT25207647	0	6865
18401	SWIFT25207647	0	6865
18402	SWIFT25207647	0.000874763084997813	6865
18403	SWIFT25207647	0.000437190323520839	6865
18404	SWIFT25207647	0	6865
18405	SWIFT25207647	0.000291417747340813	6865
18406	SWIFT25207647	0.000291417747340813	6865
18407	SWIFT25207647	0.000145687645687646	6865
18408	SWIFT25207647	0.000291417747340813	6865
18409	SWIFT25207647	0.000728862973760933	6865
18410	SWIFT25207647	0.000437190323520839	6865
18411	SWIFT25207647	0.000145687645687646	6865
18412	SWIFT25207647	0	6865
18413	SWIFT25207647	0.000145687645687646	6865
18414	SWIFT25207647	0.000583005392799883	6865
18415	SWIFT25207647	0	6865
18416	SWIFT25207647	0.000145687645687646	6865
18417	SWIFT25207647	0.00145878920495988	6865
18418	SWIFT25207647	0.000583005392799883	6865
18419	SWIFT25207647	0	6865
18420	SWIFT25207647	0.000291417747340813	6865
18421	SWIFT25207647	0.000145687645687646	6865
18422	SWIFT25207647	0	6865
18423	SWIFT25207647	0.000437190323520839	6865
18424	SWIFT25207647	0.000291417747340813	6865
18425	SWIFT25207647	0	6865
18426	SWIFT25207647	0.000291417747340813	6865
18427	SWIFT25207647	0	6865
18428	SWIFT25207647	0.00102070574511519	6865
18429	SWIFT25207647	0.00102070574511519	6865
18430	SWIFT25207647	0.00145878920495988	6865
18431	SWIFT25207647	0.000437190323520839	6865
18432	SWIFT25207647	0.000437190323520839	6865
18433	SWIFT25207647	0.000874763084997813	6865
18434	SWIFT25207647	0	6865
18435	SWIFT25207647	0.00131271878646441	6865
18436	SWIFT25207647	0.000583005392799883	6865
18437	SWIFT25207647	0.000874763084997813	6865
18438	SWIFT25207647	0.000437190323520839	6865
18439	SWIFT25207647	0.000728862973760933	6865
18440	SWIFT25207647	0.000291417747340813	6865
18441	SWIFT25207647	0	6865
18442	SWIFT25207647	0.000291417747340813	6865
18443	SWIFT25207647	0.000145687645687646	6865
18444	SWIFT25207647	0.000145687645687646	6865
18445	SWIFT25207647	0	6865
18446	SWIFT25207647	0.000145687645687646	6865
18447	SWIFT25207647	0.000437190323520839	6865
18448	SWIFT25207647	0.000291417747340813	6865
18449	SWIFT25207647	0.000145687645687646	6865
18450	SWIFT25207647	0.000145687645687646	6865
18451	SWIFT25207647	0.000145772594752187	6861
18452	SWIFT25207647	0.00072950102130143	6859
18453	SWIFT25207647	0.000145942790426153	6853
18454	SWIFT25207647	0.000453885257806826	11021
18455	SWIFT25207647	0.000272158214642112	11026
18456	SWIFT25207647	0	11029
18457	SWIFT25207647	0	11028
18458	SWIFT25207647	0	4185
18459	SWIFT25207647	0.000238891543239369	4187
18460	SWIFT25207647	0.000238606537819136	4192
18461	SWIFT25207647	0	4192
18462	SWIFT25207647	0	4192
18463	SWIFT25207647	0.000238606537819136	4192
18464	SWIFT25207647	0.000238606537819136	4192
18465	SWIFT25207647	0.000477326968973747	4192
18466	SWIFT25207647	0	4192
18467	SWIFT25207647	0	4192
18468	SWIFT25207647	0.000477326968973747	4192
18469	SWIFT25207647	0	4192
18470	SWIFT25207647	0.000477326968973747	4192
18471	SWIFT25207647	0.000477326968973747	4192
18472	SWIFT25207647	0.00191204588910134	4192
18473	SWIFT25207647	0.00071616137502984	4192
18474	SWIFT25207647	0	4192
18475	SWIFT25207647	0.000238606537819136	4192
18476	SWIFT25207647	0.000238606537819136	4192
18477	SWIFT25207647	0	4192
18478	SWIFT25207647	0.00119417243850012	4192
18479	SWIFT25207647	0.000477326968973747	4192
18480	SWIFT25207647	0.000238606537819136	4192
18481	SWIFT25207647	0.000238606537819136	4192
18482	SWIFT25207647	0.000238606537819136	4192
18483	SWIFT25207647	0	4192
18484	SWIFT25207647	0	4192
18485	SWIFT25207647	0	4192
18486	SWIFT25207647	0.000238606537819136	4192
18487	SWIFT25207647	0	4192
18488	SWIFT25207647	0.000238606537819136	4192
18489	SWIFT25207647	0.000238606537819136	4192
18490	SWIFT25207647	0	4192
18491	SWIFT25207647	0	4192
18492	SWIFT25207647	0.000955109837631328	4192
18493	SWIFT25207647	0.000238606537819136	4192
18494	SWIFT25207647	0.00143334925943622	4192
18495	SWIFT25207647	0.00071616137502984	4192
18496	SWIFT25207647	0.00239120038259206	4192
18497	SWIFT25207647	0.00071616137502984	4192
18498	SWIFT25207647	0	4192
18499	SWIFT25207647	0.000477326968973747	4192
18500	SWIFT25207647	0	4192
18501	SWIFT25207647	0.000238606537819136	4192
18502	SWIFT25207647	0.000477326968973747	4192
18503	SWIFT25207647	0	4192
18504	SWIFT25207647	0.000238606537819136	4192
18505	SWIFT25207647	0	4192
18506	SWIFT25207647	0.000238606537819136	4192
18507	SWIFT25207647	0.000477326968973747	4192
18508	SWIFT25207647	0	4192
18509	SWIFT25207647	0.00071616137502984	4192
18510	SWIFT25207647	0.000955109837631328	4192
18511	SWIFT25207647	0.000238606537819136	4192
18512	SWIFT25207647	0.000238606537819136	4192
18513	SWIFT25207647	0	4192
18514	SWIFT25207647	0.000238606537819136	4192
18515	SWIFT25207647	0.000238606537819136	4192
18516	SWIFT25207647	0.000477326968973747	4192
18517	SWIFT25207647	0.000477326968973747	4192
18518	SWIFT25207647	0.00239120038259206	4192
18519	SWIFT25207647	0.000238606537819136	4192
18520	SWIFT25207647	0.000238606537819136	4192
18521	SWIFT25207647	0.000238606537819136	4192
18522	SWIFT25207647	0.000238606537819136	4192
18523	SWIFT25207647	0	4192
18524	SWIFT25207647	0.000477326968973747	4192
18525	SWIFT25207647	0	4192
18526	SWIFT25207647	0	4192
18527	SWIFT25207647	0.00143334925943622	4192
18528	SWIFT25207647	0.000238606537819136	4192
18529	SWIFT25207647	0.000222074172773706	9008
18530	SWIFT25207647	0	9013
18531	SWIFT25207647	0.000444000444000444	9013
18532	SWIFT25207647	0.000777259604707972	9013
18533	SWIFT25207647	0.000221631205673759	9026
18534	SWIFT25207647	0.000221336874723329	9038
18535	SWIFT25207647	0.00011063170704724	9040
18536	SWIFT25207647	0.000996236440115121	9043
18537	SWIFT25207647	0.00166149756313691	9043
18538	SWIFT25207647	0.000663937147283391	9043
18539	SWIFT25207647	0.000996236440115121	9043
18540	SWIFT25207647	0.00022121446742617	9043
18541	SWIFT25207647	0.00022121446742617	9043
18542	SWIFT25207647	0.00177246039658801	9043
18543	SWIFT25207647	0.00110705192073508	9043
18544	SWIFT25207647	0.00110705192073508	9043
18545	SWIFT25207647	0.000553342186808322	9041
18546	SWIFT25207647	0.00210713097482533	9036
18547	SWIFT25207647	0.000332373144249945	9029
18548	SWIFT25207647	0.000332483652887066	9026
18549	SWIFT25207647	0.000221631205673759	9026
18550	SWIFT25207647	0.000110803324099723	9026
18551	SWIFT25207647	0	4851
18552	SWIFT25207647	0.00538860103626943	4851
18553	SWIFT25207647	0.000618811881188119	4851
18554	SWIFT25207647	0.000206185567010309	4851
18555	SWIFT25207647	0	4851
18556	SWIFT25207647	0.000412456176531244	4851
18557	SWIFT25207647	0.000206185567010309	4851
18558	SWIFT25207647	0.000618811881188119	4851
18559	SWIFT25207647	0.000412456176531244	4851
18560	SWIFT25207647	0	4851
18561	SWIFT25207647	0.000206185567010309	4851
18562	SWIFT25207647	0.00123839009287926	4851
18563	SWIFT25207647	0.00123839009287926	4851
18564	SWIFT25207647	0	4851
18565	SWIFT25207647	0.000618811881188119	4851
18566	SWIFT25207647	0.000206185567010309	4851
18567	SWIFT25207647	0.00082525273364968	4851
18568	SWIFT25207647	0	4851
18569	SWIFT25207647	0.000618811881188119	4851
18570	SWIFT25207647	0	4851
18571	SWIFT25207647	0.000206185567010309	4851
18572	SWIFT25207647	0	4851
18573	SWIFT25207647	0.00413992962119644	4851
18574	SWIFT25207647	0.000206185567010309	4851
18575	SWIFT25207647	0	4851
18576	SWIFT25207647	0.000412456176531244	4851
18577	SWIFT25207647	0.000206185567010309	4851
18578	SWIFT25207647	0.000412456176531244	4851
18579	SWIFT25207647	0	4851
18580	SWIFT25207647	0	4851
18581	SWIFT25207647	0.000206185567010309	4851
18582	SWIFT25207647	0.00082525273364968	4851
18583	SWIFT25207647	0.000206185567010309	4851
18584	SWIFT25207647	0	4851
18585	SWIFT25207647	0.000618811881188119	4851
18586	SWIFT25207647	0.000618811881188119	4851
18587	SWIFT25207647	0.000412456176531244	4851
18588	SWIFT25207647	0.000412456176531244	4851
18589	SWIFT25207647	0.00206568890725057	4851
18590	SWIFT25207647	0	4851
18591	SWIFT25207647	0.00103177878662815	4851
18592	SWIFT25207647	0.000206185567010309	4851
18593	SWIFT25207647	0.000412456176531244	4851
18594	SWIFT25207647	0.000206185567010309	4851
18595	SWIFT25207647	0.000206185567010309	4851
18596	SWIFT25207647	0.000412456176531244	4851
18597	SWIFT25207647	0.00144508670520231	4851
18598	SWIFT25207647	0.00268706076891277	4851
18599	SWIFT25207647	0	4851
18600	SWIFT25207647	0.000206185567010309	4851
18601	SWIFT25207647	0	4851
18602	SWIFT25207647	0.000206185567010309	4851
18603	SWIFT25207647	0.000412456176531244	4851
18604	SWIFT25207647	0.000412456176531244	4851
18605	SWIFT25207647	0	4851
18606	SWIFT25207647	0.000206185567010309	4851
18607	SWIFT25207647	0.00518027351844177	4851
18608	SWIFT25207647	0.00082525273364968	4851
18609	SWIFT25207647	0.000206185567010309	4851
18610	SWIFT25207647	0.000412456176531244	4851
18611	SWIFT25207647	0.00103177878662815	4851
18612	SWIFT25207647	0.00310173697270471	4851
18613	SWIFT25207647	0.00103177878662815	4851
18614	SWIFT25207647	0	4851
18615	SWIFT25207647	0.00247985120892746	4851
18616	SWIFT25207647	0	4851
18617	SWIFT25207647	0	4851
18618	SWIFT25207647	0.00206568890725057	4851
18619	SWIFT25207647	0.000187143258164125	10689
18620	SWIFT25207647	0.000280714887246187	10690
18621	SWIFT25207647	0.000561377245508982	10694
18622	SWIFT25207647	0.000561377245508982	10694
18623	SWIFT25207647	0.000280242877160206	10708
18624	SWIFT25207647	0	10714
18625	SWIFT25207647	0.000373308446103593	10719
18626	SWIFT25207647	0.00055996266915539	10721
18627	SWIFT25207647	0.000186584569456106	10721
18628	SWIFT25207647	0.000373238779509191	10721
18629	SWIFT25207647	9.32835820895522e-05	10721
18630	SWIFT25207647	0.000840179238237491	10721
18631	SWIFT25207647	0.00121404557340306	10721
18632	SWIFT25207647	0.00102707749766573	10721
18633	SWIFT25207647	0.000186601977980967	10720
18634	SWIFT25207647	0.000933881210310049	10718
18635	SWIFT25207647	0.000373482726423903	10714
18636	SWIFT25207647	0.00112160014954669	10711
18637	SWIFT25207647	0.00460223537146614	10696
18638	SWIFT25207647	0.000187195806813927	10686
18639	SWIFT25207647	0.0002808199943836	10686
18640	SWIFT25207647	0	10684
18641	SWIFT25207647	0	10681
18642	SWIFT25207647	0.000340831629175187	5870
18643	SWIFT25207647	0.000681895669962496	5870
18644	SWIFT25207647	0.000511334583262315	5870
18645	SWIFT25207647	0.000340831629175187	5870
18646	SWIFT25207647	0.000170386777986028	5870
18647	SWIFT25207647	0.000170386777986028	5870
18648	SWIFT25207647	0.00221956633088612	5870
18649	SWIFT25207647	0.00170648464163823	5870
18650	SWIFT25207647	0.000340831629175187	5870
18651	SWIFT25207647	0.000340831629175187	5870
18652	SWIFT25207647	0.00170648464163823	5870
18653	SWIFT25207647	0.000511334583262315	5870
18654	SWIFT25207647	0	5870
18655	SWIFT25207647	0.000170386777986028	5870
18656	SWIFT25207647	0	5870
18657	SWIFT25207647	0.000170386777986028	5870
18658	SWIFT25207647	0.00221956633088612	5870
18659	SWIFT25207647	0.0089377793056033	5870
18660	SWIFT25207647	0.000852514919011083	5870
18661	SWIFT25207647	0.00102319236016371	5870
18662	SWIFT25207647	0.000511334583262315	5870
18663	SWIFT25207647	0.000852514919011083	5870
18664	SWIFT25207647	0.000852514919011083	5870
18665	SWIFT25207647	0.000340831629175187	5870
18666	SWIFT25207647	0.000681895669962496	5870
18667	SWIFT25207647	0.000511334583262315	5870
18668	SWIFT25207647	0.000852514919011083	5870
18669	SWIFT25207647	0.000340831629175187	5870
18670	SWIFT25207647	0.00170648464163823	5870
18671	SWIFT25207647	0.000170386777986028	5870
18672	SWIFT25207647	0.000681895669962496	5870
18673	SWIFT25207647	0.00153557413410681	5870
18674	SWIFT25207647	0.000340831629175187	5870
18675	SWIFT25207647	0.000340831629175187	5870
18676	SWIFT25207647	0.000170386777986028	5870
18677	SWIFT25207647	0.00170648464163823	5870
18678	SWIFT25207647	0.000170386777986028	5870
18679	SWIFT25207647	0.000340831629175187	5870
18680	SWIFT25207647	0.000340831629175187	5870
18681	SWIFT25207647	0.000681895669962496	5870
18682	SWIFT25207647	0.000170386777986028	5870
18683	SWIFT25207647	0	5870
18684	SWIFT25207647	0.000511334583262315	5870
18685	SWIFT25207647	0.000170386777986028	5870
18686	SWIFT25207647	0.000340831629175187	5870
18687	SWIFT25207647	0.000681895669962496	5870
18688	SWIFT25207647	0.0146931719965428	5870
18689	SWIFT25207647	0.000340831629175187	5870
18690	SWIFT25207647	0.00153557413410681	5870
18691	SWIFT25207647	0.000511334583262315	5870
18692	SWIFT25207647	0	5870
18693	SWIFT25207647	0.000511334583262315	5870
18694	SWIFT25207647	0.00102232066791617	5875
18695	SWIFT25207647	8.94614421184469e-05	11179
18696	SWIFT25207647	0.000267904983032684	11201
18697	SWIFT25207647	0.000535905680600214	11202
18698	SWIFT25207647	0	11204
18699	SWIFT25207647	0.000267642073333928	11212
18700	SWIFT25207647	0.000356728796932132	11217
18701	SWIFT25207647	0.000178316690442225	11218
18702	SWIFT25207647	0	11219
18703	SWIFT25207647	0.000178316690442225	11218
18704	SWIFT25207647	0.000178316690442225	11218
18705	SWIFT25207647	8.91503967192654e-05	11218
18706	SWIFT25207647	0.000624498171112499	11216
18707	SWIFT25207647	0.000178523609747389	11205
18708	SWIFT25207647	0.000268312315535283	11184
18709	SWIFT25207647	0.000985839756228715	11169
18710	SWIFT25207647	0.000627127754882638	11169
18711	SWIFT25207647	0.000448028673835125	11165
18712	SWIFT25207647	0.000269396551724138	11139
18713	SWIFT25207647	0.000561167227833895	5349
18714	SWIFT25207647	0	5349
18715	SWIFT25207647	0.00018698578908003	5349
18716	SWIFT25207647	0.00018698578908003	5349
18717	SWIFT25207647	0	5350
18718	SWIFT25207647	0.000186950831931202	5350
18719	SWIFT25207647	0	5350
18720	SWIFT25207647	0.00168507770080509	5350
18721	SWIFT25207647	0.000186950831931202	5350
18722	SWIFT25207647	0.00037397157816006	5350
18723	SWIFT25207647	0.00037397157816006	5350
18724	SWIFT25207647	0.000186950831931202	5350
18725	SWIFT25207647	0.000186950831931202	5350
18726	SWIFT25207647	0.000935453695042095	5350
18727	SWIFT25207647	0.00037397157816006	5350
18728	SWIFT25207647	0	5350
18729	SWIFT25207647	0	5350
18730	SWIFT25207647	0.000748222970445193	5350
18731	SWIFT25207647	0.000748222970445193	5350
18732	SWIFT25207647	0.000561062277912848	5350
18733	SWIFT25207647	0.000186950831931202	5350
18734	SWIFT25207647	0	5350
18735	SWIFT25207647	0.000561062277912848	5350
18736	SWIFT25207647	0.00112275449101796	5350
18737	SWIFT25207647	0.000748222970445193	5350
18738	SWIFT25207647	0.000186950831931202	5350
18739	SWIFT25207647	0.000935453695042095	5350
18740	SWIFT25207647	0.000186950831931202	5350
18741	SWIFT25207647	0.000935453695042095	5350
18742	SWIFT25207647	0	5350
18743	SWIFT25207647	0.00037397157816006	5350
18744	SWIFT25207647	0.000186950831931202	5350
18745	SWIFT25207647	0.000561062277912848	5350
18746	SWIFT25207647	0.000186950831931202	5350
18747	SWIFT25207647	0.00037397157816006	5350
18748	SWIFT25207647	0.000561062277912848	5350
18749	SWIFT25207647	0	5350
18750	SWIFT25207647	0	5350
18751	SWIFT25207647	0.000561062277912848	5350
18752	SWIFT25207647	0.000748222970445193	5350
18753	SWIFT25207647	0.00037397157816006	5350
18754	SWIFT25207647	0.000186950831931202	5350
18755	SWIFT25207647	0.000186950831931202	5350
18756	SWIFT25207647	0	5350
18757	SWIFT25207647	0.000748222970445193	5350
18758	SWIFT25207647	0.00037397157816006	5350
18759	SWIFT25207647	0.00356405927593322	5350
18760	SWIFT25207647	0.00037397157816006	5350
18761	SWIFT25207647	0	5350
18762	SWIFT25207647	0	5350
18763	SWIFT25207647	0	5350
18764	SWIFT25207647	0.000748222970445193	5350
18765	SWIFT25207647	0.000748222970445193	5350
18766	SWIFT25207647	0.000561062277912848	5350
18767	SWIFT25207647	0.000561062277912848	5350
18768	SWIFT25207647	0	5350
18769	SWIFT25207647	0	5350
18770	SWIFT25207647	0.00037397157816006	5350
18771	SWIFT25207647	0.000186950831931202	5350
18772	SWIFT25207647	0.000186950831931202	5350
18773	SWIFT25207647	0.00112275449101796	5350
18774	SWIFT25207647	0	5350
18775	SWIFT25207647	0.000186950831931202	5350
18776	SWIFT25207647	0.00037397157816006	5350
18777	SWIFT25207647	0.000561062277912848	5350
18778	SWIFT25207647	0	5350
18779	SWIFT25207647	0.000186950831931202	5350
18780	SWIFT25207647	0	5350
18781	SWIFT25207647	0	5350
18782	SWIFT25207647	0.00224803297115024	5350
18783	SWIFT25207647	0.0026065909514057	5385
18784	SWIFT25207647	6.0960741282614e-05	16405
18785	SWIFT25207647	0	16410
18786	SWIFT25207647	0.000426621160409556	16415
18787	SWIFT25207647	0.000365586156470875	16418
18788	SWIFT25207647	0.000182615047479912	16431
18789	SWIFT25207647	0.00280539123010307	16443
18790	SWIFT25207647	0.000365118967930384	16439
18791	SWIFT25207647	0.000243412645286923	16437
18792	SWIFT25207647	0	16437
18793	SWIFT25207647	0.000243457090687766	16434
18794	SWIFT25207647	9.00657479960371e-05	11104
18795	SWIFT25207647	0.00027024592379065	11104
18796	SWIFT25207647	0.000450491035228399	11104
18797	SWIFT25207647	0.00027024592379065	11104
18798	SWIFT25207647	0.000540637952784285	11104
18799	SWIFT25207647	0.00027024592379065	11104
18800	SWIFT25207647	0.000540637952784285	11104
18801	SWIFT25207647	0.00027024592379065	11104
18802	SWIFT25207647	0.00261851015801354	11104
18803	SWIFT25207647	0.00207562494359715	11104
18804	SWIFT25207647	0.00036036036036036	11104
18805	SWIFT25207647	0.000901388137732107	11104
18806	SWIFT25207647	0.000180147721131328	11104
18807	SWIFT25207647	9.00657479960371e-05	11104
18808	SWIFT25207647	0.000180147721131328	11104
18809	SWIFT25207647	0.000450491035228399	11104
18810	SWIFT25207647	0	11104
18811	SWIFT25207647	0.000450491035228399	11104
18812	SWIFT25207647	0.00027024592379065	11104
18813	SWIFT25207647	9.00657479960371e-05	11104
18814	SWIFT25207647	9.00657479960371e-05	11104
18815	SWIFT25207647	0.000720980533525595	11104
18816	SWIFT25207647	0	11104
18817	SWIFT25207647	0.00036036036036036	11104
18818	SWIFT25207647	0.0025279884434814	11104
18819	SWIFT25207647	0.000540637952784285	11104
18820	SWIFT25207647	0.0019852012272153	11104
18821	SWIFT25207647	0.00036036036036036	11104
18822	SWIFT25207647	0.00036036036036036	11104
18823	SWIFT25207647	0.000540637952784285	11104
18824	SWIFT25207647	0.000720980533525595	11104
18825	SWIFT25207647	0.000180147721131328	11104
18826	SWIFT25207647	0.000901388137732107	11104
18827	SWIFT25207647	0.000540637952784285	11104
18828	SWIFT25207647	0.000540637952784285	11104
18829	SWIFT25207647	0.00036036036036036	11104
18830	SWIFT25207647	0	11104
18831	SWIFT25207647	0.000450491035228399	11104
18832	SWIFT25207647	9.00657479960371e-05	11104
18833	SWIFT25207647	0	11104
18834	SWIFT25207647	0.00027024592379065	11104
18835	SWIFT25207647	0.000811176205497972	11104
18836	SWIFT25207647	0.000540637952784285	11104
18837	SWIFT25207647	0.00027024592379065	11104
18838	SWIFT25207647	0.00117222723174031	11103
18839	SWIFT25207647	0.000811249323958897	11103
18840	SWIFT25207647	0.000630857966834895	11103
18841	SWIFT25207647	0.000180163949193766	11103
18842	SWIFT25207647	9.00738605656638e-05	11103
18843	SWIFT25207647	0.00144313159556237	11103
18844	SWIFT25207647	0.00488732011946783	11103
18845	SWIFT25207647	0.000360392828182719	11103
18846	SWIFT25207647	0.000630857966834895	11103
18847	SWIFT25207647	0.000630857966834895	11103
18848	SWIFT25207647	0	11103
18849	SWIFT25207647	0.000630857966834895	11103
18850	SWIFT25207647	0.00117222723174031	11103
18851	SWIFT25207647	0.00027027027027027	11103
18852	SWIFT25207647	0.000630857966834895	11103
18853	SWIFT25207647	0.000630857966834895	11103
18854	SWIFT25207647	9.00738605656638e-05	11103
18855	SWIFT25207647	0.000180163949193766	11103
18856	SWIFT25207647	0	11103
18857	SWIFT25207647	0	11103
18858	SWIFT25207647	0.000180163949193766	11103
18859	SWIFT25207647	0.00643582306018854	11103
18860	SWIFT25207647	0	11103
18861	SWIFT25207647	0.000170626626285032	23447
18862	SWIFT25207647	0.0016209529497078	23481
18863	SWIFT25207647	0.000383288616328095	23490
18864	SWIFT25207647	8.51353652307168e-05	23494
18865	SWIFT25207647	0.000297657014074925	23524
18866	SWIFT25207647	0.000254766251963823	23557
18867	SWIFT25207647	0.000212251135543575	23562
18868	SWIFT25207647	0.000254712175241977	23562
18869	SWIFT25207647	8.48860404906413e-05	23563
18870	SWIFT25207647	0.000594505074525458	23563
18871	SWIFT25207647	0.000382100704763522	23563
18872	SWIFT25207647	0.0019134280125861	23563
18873	SWIFT25207647	8.48896434634975e-05	23562
18874	SWIFT25207647	0.00136008160489629	23560
18875	SWIFT25207647	0.00140288228542278	23556
18876	SWIFT25207647	0.000212359311955829	23550
18877	SWIFT25207647	4.24646481803898e-05	23550
18878	SWIFT25207647	0.000169901881663339	23547
18879	SWIFT25207647	0.000297416723317471	23543
18880	SWIFT25207647	0.000401445202729827	12460
18881	SWIFT25207647	0.000401445202729827	12460
18882	SWIFT25207647	0.000722833507348807	12460
18883	SWIFT25207647	0.000240828449867544	12460
18884	SWIFT25207647	0.000401445202729827	12460
18885	SWIFT25207647	0.000240828449867544	12460
18886	SWIFT25207647	0.000401445202729827	12460
18887	SWIFT25207647	0.000321130378933847	12460
18888	SWIFT25207647	0.000562113546936481	12460
18889	SWIFT25207647	0.000321130378933847	12460
18890	SWIFT25207647	0.000321130378933847	12460
18891	SWIFT25207647	0.000160539412425751	12460
18892	SWIFT25207647	0.00096401028277635	12460
18893	SWIFT25207647	0.000160539412425751	12460
18894	SWIFT25207647	0.000160539412425751	12460
18895	SWIFT25207647	0.00931551235317942	12460
18896	SWIFT25207647	0.00128576020572163	12460
18897	SWIFT25207647	0.000481772924361651	12460
18898	SWIFT25207647	0.000321130378933847	12460
18899	SWIFT25207647	0.000160539412425751	12460
18900	SWIFT25207647	0.000722833507348807	12460
18901	SWIFT25207647	0.000401445202729827	12460
18902	SWIFT25207647	0.000160539412425751	12460
18903	SWIFT25207647	0.000160539412425751	12460
18904	SWIFT25207647	8.02632635042941e-05	12460
18905	SWIFT25207647	0.000401445202729827	12460
18906	SWIFT25207647	0.000722833507348807	12460
18907	SWIFT25207647	0.00297834661514932	12460
18908	SWIFT25207647	0.000722833507348807	12460
18909	SWIFT25207647	0.000562113546936481	12460
18910	SWIFT25207647	0.000240828449867544	12460
18911	SWIFT25207647	0.000160539412425751	12460
18912	SWIFT25207647	0	12460
18913	SWIFT25207647	0.000562113546936481	12460
18914	SWIFT25207647	0.000160539412425751	12460
18915	SWIFT25207647	8.02632635042941e-05	12460
18916	SWIFT25207647	0.000562113546936481	12460
18917	SWIFT25207647	0.000160539412425751	12460
18918	SWIFT25207647	0.000240828449867544	12460
18919	SWIFT25207647	0.00338218714768884	12460
18920	SWIFT25207647	0.000401445202729827	12460
18921	SWIFT25207647	0.000401445202729827	12460
18922	SWIFT25207647	0.000240828449867544	12460
18923	SWIFT25207647	0.000401445202729827	12460
18924	SWIFT25207647	0.000481772924361651	12460
18925	SWIFT25207647	0.000240828449867544	12460
18926	SWIFT25207647	0.00217163999034827	12460
